Pkey,PID,AreaID,CID,Lotnum,ProcName,LayerName,ParameterName,ParameterVaules,SystemTime,UploadTime,Count,Face
5292,240,51,204,23CT3027-01-00,ABF2MPO1,-L4L9,其他主缺,0,2024-01-12 16:27:16.190,2024-01-12 21:37:22.000,0,2
5293,240,51,205,23CT3027-01-00,ABF2MPO1,-L4L9,其他次缺,0,2024-01-12 16:27:16.190,2024-01-12 21:37:31.000,0,1
5294,240,51,205,23CT3027-01-00,ABF2MPO1,-L4L9,其他次缺,0,2024-01-12 16:27:16.190,2024-01-12 21:37:32.000,0,2
5295,240,51,206,23CT3027-01-00,ABF2MPO1,-L4L9,缺點總和,0,2024-01-12 16:27:16.190,2024-01-12 21:37:31.000,0,1
5296,240,51,206,23CT3027-01-00,ABF2MPO1,-L4L9,缺點總和,0,2024-01-12 16:27:16.190,2024-01-12 21:37:32.000,0,2
5297,240,51,207,23CT3027-01-00,ABF2MPO1,-L4L9,缺點率,0,2024-01-12 16:27:16.190,2024-01-12 21:37:31.000,0,1
5298,240,51,207,23CT3027-01-00,ABF2MPO1,-L4L9,缺點率,0,2024-01-12 16:27:16.190,2024-01-12 21:37:32.000,0,2
5299,240,51,208,23CT3027-01-00,ABF2MPO1,-L4L9,判定結果,OK,2024-01-12 16:27:16.190,2024-01-12 21:37:37.000,0,1
5300,240,51,208,23CT3027-01-00,ABF2MPO1,-L4L9,判定結果,OK,2024-01-12 16:27:16.190,2024-01-12 21:37:37.000,0,2
5331,243,51,197,23CE3016-01-01,ABF2MPO1,-L2L15,檢驗片數,1,2024-01-12 16:32:19.480,2024-01-12 20:42:57.000,0,1
5332,243,51,197,23CE3016-01-01,ABF2MPO1,-L2L15,檢驗片數,1,2024-01-12 16:32:19.480,2024-01-12 20:42:58.000,0,2
5333,243,51,198,23CE3016-01-01,ABF2MPO1,-L2L15,檢驗板編,1,2024-01-12 16:32:19.480,2024-01-12 20:49:31.000,0,1
5334,243,51,198,23CE3016-01-01,ABF2MPO1,-L2L15,檢驗板編,1,2024-01-12 16:32:19.480,2024-01-12 20:49:33.000,0,2
5335,243,51,199,23CE3016-01-01,ABF2MPO1,-L2L15,片檢驗顆數,110,2024-01-12 16:32:19.480,2024-01-12 21:29:11.000,0,1
5336,243,51,199,23CE3016-01-01,ABF2MPO1,-L2L15,片檢驗顆數,110,2024-01-12 16:32:19.480,2024-01-12 21:29:12.000,0,2
5337,243,51,200,23CE3016-01-01,ABF2MPO1,-L2L15,板面破損,0,2024-01-12 16:32:19.480,2024-01-12 21:34:56.000,0,1
5338,243,51,200,23CE3016-01-01,ABF2MPO1,-L2L15,板面破損,0,2024-01-12 16:32:19.480,2024-01-12 21:34:57.000,0,2
5339,243,51,201,23CE3016-01-01,ABF2MPO1,-L2L15,板面刮傷,0,2024-01-12 16:32:19.480,2024-01-12 21:37:16.000,0,1
5340,243,51,201,23CE3016-01-01,ABF2MPO1,-L2L15,板面刮傷,0,2024-01-12 16:32:19.480,2024-01-12 21:37:17.000,0,2
5341,243,51,202,23CE3016-01-01,ABF2MPO1,-L2L15,手紋印,0,2024-01-12 16:32:19.480,2024-01-12 21:37:20.000,0,1
5342,243,51,202,23CE3016-01-01,ABF2MPO1,-L2L15,手紋印,0,2024-01-12 16:32:19.480,2024-01-12 21:37:19.000,0,2
5343,243,51,203,23CE3016-01-01,ABF2MPO1,-L2L15,板面污染,0,2024-01-12 16:32:19.480,2024-01-12 21:37:21.000,0,1
5344,243,51,203,23CE3016-01-01,ABF2MPO1,-L2L15,板面污染,0,2024-01-12 16:32:19.480,2024-01-12 21:37:21.000,0,2
5345,243,51,204,23CE3016-01-01,ABF2MPO1,-L2L15,其他主缺,0,2024-01-12 16:32:19.480,2024-01-12 21:37:23.000,0,1
5346,243,51,204,23CE3016-01-01,ABF2MPO1,-L2L15,其他主缺,0,2024-01-12 16:32:19.480,2024-01-12 21:37:22.000,0,2
5347,243,51,205,23CE3016-01-01,ABF2MPO1,-L2L15,其他次缺,0,2024-01-12 16:32:19.480,2024-01-12 21:37:29.000,0,1
5348,243,51,205,23CE3016-01-01,ABF2MPO1,-L2L15,其他次缺,0,2024-01-12 16:32:19.480,2024-01-12 21:37:29.000,0,2
5349,243,51,206,23CE3016-01-01,ABF2MPO1,-L2L15,缺點總和,0,2024-01-12 16:32:19.480,2024-01-12 21:37:29.000,0,1
5350,243,51,206,23CE3016-01-01,ABF2MPO1,-L2L15,缺點總和,0,2024-01-12 16:32:19.480,2024-01-12 21:37:29.000,0,2
5351,243,51,207,23CE3016-01-01,ABF2MPO1,-L2L15,缺點率,0,2024-01-12 16:32:19.480,2024-01-12 21:37:29.000,0,1
5352,243,51,207,23CE3016-01-01,ABF2MPO1,-L2L15,缺點率,0,2024-01-12 16:32:19.480,2024-01-12 21:37:29.000,0,2
5353,243,51,208,23CE3016-01-01,ABF2MPO1,-L2L15,判定結果,OK,2024-01-12 16:32:19.480,2024-01-12 21:37:35.000,0,1
5354,243,51,208,23CE3016-01-01,ABF2MPO1,-L2L15,判定結果,OK,2024-01-12 16:32:19.480,2024-01-12 21:37:36.000,0,2
5641,270,1,2,241C3008-02-00,WPR1WPR1,-L5L6,咬蝕量,5.19,2024-01-12 16:39:56.073,2024-01-13 06:12:20.000,0,1
5642,270,1,3,241C3008-02-00,WPR1WPR1,-L5L6,咬蝕量規格,4.3 / 5.3 / 3.3,2024-01-12 16:39:56.073,2024-01-17 10:54:28.260,0,1
5643,270,1,4,241C3008-02-00,WPR1WPR1,-L5L6,最大銅厚,5.18,2024-01-12 16:39:56.073,2024-01-12 21:15:23.587,0,1
5644,270,1,5,241C3008-02-00,WPR1WPR1,-L5L6,最小銅厚,4.75,2024-01-12 16:39:56.073,2024-01-12 21:15:23.770,0,1
5645,270,1,6,241C3008-02-00,WPR1WPR1,-L5L6,平均銅厚,4.919,2024-01-12 16:39:56.073,2024-01-12 21:15:23.953,0,1
5646,270,1,7,241C3008-02-00,WPR1WPR1,-L5L6,銅厚規格,12,2024-01-12 16:39:56.073,2024-01-12 16:39:59.030,0,1
5647,270,1,8,241C3008-02-00,WPR1WPR1,-L5L6,線速,2.4,2024-01-12 16:39:56.073,2024-01-12 20:43:22.000,0,1
5648,270,1,9,241C3008-02-00,WPR1WPR1,-L5L6,板邊編號(抽兩片),48,2024-01-12 16:39:56.073,2024-01-12 20:38:42.000,0,1
5655,272,51,197,23CP3016-02-00,ABF2MPO1,-L2L9,檢驗片數,4,2024-01-12 16:47:26.123,NULL,0,1
5656,272,51,197,23CP3016-02-00,ABF2MPO1,-L2L9,檢驗片數,4,2024-01-12 16:47:26.123,NULL,0,2
5657,272,51,198,23CP3016-02-00,ABF2MPO1,-L2L9,檢驗板編,11.27.33.36,2024-01-12 16:47:26.123,2024-01-12 20:49:23.000,0,1
5658,272,51,198,23CP3016-02-00,ABF2MPO1,-L2L9,檢驗板編,11.27.33.36,2024-01-12 16:47:26.123,2024-01-12 20:49:26.000,0,2
5659,272,51,199,23CP3016-02-00,ABF2MPO1,-L2L9,片檢驗顆數,64,2024-01-12 16:47:26.123,2024-01-12 21:00:02.000,0,1
5660,272,51,199,23CP3016-02-00,ABF2MPO1,-L2L9,片檢驗顆數,64,2024-01-12 16:47:26.123,2024-01-12 21:00:03.000,0,2
5661,272,51,200,23CP3016-02-00,ABF2MPO1,-L2L9,板面破損,0,2024-01-12 16:47:26.123,2024-01-12 21:08:23.000,0,1
5662,272,51,200,23CP3016-02-00,ABF2MPO1,-L2L9,板面破損,0,2024-01-12 16:47:26.123,2024-01-12 21:08:23.000,0,2
5663,272,51,201,23CP3016-02-00,ABF2MPO1,-L2L9,板面刮傷,0,2024-01-12 16:47:26.123,2024-01-12 21:08:24.000,0,1
5664,272,51,201,23CP3016-02-00,ABF2MPO1,-L2L9,板面刮傷,0,2024-01-12 16:47:26.123,2024-01-12 21:08:24.000,0,2
5665,272,51,202,23CP3016-02-00,ABF2MPO1,-L2L9,手紋印,0,2024-01-12 16:47:26.123,2024-01-12 21:08:25.000,0,1
5666,272,51,202,23CP3016-02-00,ABF2MPO1,-L2L9,手紋印,0,2024-01-12 16:47:26.123,2024-01-12 21:08:25.000,0,2
5667,272,51,203,23CP3016-02-00,ABF2MPO1,-L2L9,板面污染,0,2024-01-12 16:47:26.123,2024-01-12 21:08:26.000,0,1
5668,272,51,203,23CP3016-02-00,ABF2MPO1,-L2L9,板面污染,0,2024-01-12 16:47:26.123,2024-01-12 21:08:26.000,0,2
5669,272,51,204,23CP3016-02-00,ABF2MPO1,-L2L9,其他主缺,0,2024-01-12 16:47:26.123,2024-01-12 21:08:27.000,0,1
5670,272,51,204,23CP3016-02-00,ABF2MPO1,-L2L9,其他主缺,0,2024-01-12 16:47:26.123,2024-01-12 21:08:28.000,0,2
5671,272,51,205,23CP3016-02-00,ABF2MPO1,-L2L9,其他次缺,0,2024-01-12 16:47:26.123,2024-01-12 21:08:30.000,0,1
5672,272,51,205,23CP3016-02-00,ABF2MPO1,-L2L9,其他次缺,0,2024-01-12 16:47:26.123,2024-01-12 21:08:28.000,0,2
5673,272,51,206,23CP3016-02-00,ABF2MPO1,-L2L9,缺點總和,0,2024-01-12 16:47:26.123,2024-01-12 21:08:30.000,0,1
5674,272,51,206,23CP3016-02-00,ABF2MPO1,-L2L9,缺點總和,0,2024-01-12 16:47:26.123,2024-01-12 21:08:28.000,0,2
5675,272,51,207,23CP3016-02-00,ABF2MPO1,-L2L9,缺點率,0,2024-01-12 16:47:26.123,2024-01-12 21:08:30.000,0,1
5676,272,51,207,23CP3016-02-00,ABF2MPO1,-L2L9,缺點率,0,2024-01-12 16:47:26.123,2024-01-12 21:08:28.000,0,2
5677,272,51,208,23CP3016-02-00,ABF2MPO1,-L2L9,判定結果,OK,2024-01-12 16:47:26.123,2024-01-12 21:08:35.000,0,1
5678,272,51,208,23CP3016-02-00,ABF2MPO1,-L2L9,判定結果,OK,2024-01-12 16:47:26.123,2024-01-12 21:08:36.000,0,2
5812,285,74,311,23CR3018-01-00,PTH1FCU1,-L4L11,程式編號,106,2024-01-12 16:51:11.380,2024-01-12 17:37:16.000,0,1
5813,285,74,312,23CR3018-01-00,PTH1FCU1,-L4L11,基板編號,8,2024-01-12 16:51:11.380,2024-01-12 17:37:21.000,0,1
5814,285,74,313,23CR3018-01-00,PTH1FCU1,-L4L11,生產程式,2230195BB3-2159-2076,2024-01-12 16:51:11.380,2024-01-17 22:16:42.300,0,1
5815,285,74,314,23CR3018-01-00,PTH1FCU1,-L4L11,生產線速,0.35,2024-01-12 16:51:11.380,2024-01-12 17:47:33.000,0,1
5816,285,74,315,23CR3018-01-00,PTH1FCU1,-L4L11,正面面積,21.59,2024-01-12 16:51:11.380,2024-01-17 21:18:48.340,0,1
5817,285,74,316,23CR3018-01-00,PTH1FCU1,-L4L11,背面面積,20.76,2024-01-12 16:51:11.380,2024-01-17 21:18:48.447,0,1
5818,285,74,317,23CR3018-01-00,PTH1FCU1,-L4L11,正面電流密度,1.88,2024-01-12 16:51:11.380,2024-01-12 17:47:40.000,0,1
5819,285,74,318,23CR3018-01-00,PTH1FCU1,-L4L11,背面電流密度,1.98,2024-01-12 16:51:11.380,2024-01-12 17:47:42.000,0,1
5820,285,74,319,23CR3018-01-00,PTH1FCU1,-L4L11,掛架號碼,12,2024-01-12 16:51:11.380,2024-01-12 17:47:45.000,0,1
5821,285,74,320,23CR3018-01-00,PTH1FCU1,-L4L11,生產片數,8,2024-01-12 16:51:11.380,2024-01-12 17:47:46.000,0,1
5822,285,74,321,23CR3018-01-00,PTH1FCU1,-L4L11,狀態 一靜/二靜/三靜/量產,QS,2024-01-12 16:51:11.380,2024-01-12 17:47:49.000,0,1
5823,286,74,311,23CM3018-02-00,PTH1FCU1,-Outer,程式編號,908,2024-01-12 16:51:11.380,2024-01-12 17:36:37.000,0,1
5824,286,74,312,23CM3018-02-00,PTH1FCU1,-Outer,基板編號,48,2024-01-12 16:51:11.380,2024-01-12 16:53:56.000,0,1
5825,286,74,313,23CM3018-02-00,PTH1FCU1,-Outer,生產程式,2231551AB4-211-2105,2024-01-12 16:51:11.380,2024-01-17 22:16:42.407,0,1
5826,286,74,314,23CM3018-02-00,PTH1FCU1,-Outer,生產線速,0.35,2024-01-12 16:51:11.380,2024-01-12 16:55:02.000,0,1
5827,286,74,315,23CM3018-02-00,PTH1FCU1,-Outer,正面面積,21.10,2024-01-12 16:51:11.380,2024-01-17 21:18:48.610,0,1
5828,286,74,316,23CM3018-02-00,PTH1FCU1,-Outer,背面面積,21.05,2024-01-12 16:51:11.380,2024-01-17 21:18:48.713,0,1
5829,286,74,317,23CM3018-02-00,PTH1FCU1,-Outer,正面電流密度,2.37,2024-01-12 16:51:11.380,2024-01-12 16:55:11.000,0,1
5830,286,74,318,23CM3018-02-00,PTH1FCU1,-Outer,背面電流密度,2.35,2024-01-12 16:51:11.380,2024-01-12 16:55:13.000,0,1
5831,286,74,319,23CM3018-02-00,PTH1FCU1,-Outer,掛架號碼,82,2024-01-12 16:51:11.380,2024-01-12 17:36:51.000,0,1
5832,286,74,320,23CM3018-02-00,PTH1FCU1,-Outer,生產片數,48,2024-01-12 16:51:11.380,2024-01-12 16:55:16.000,0,1
5833,286,74,321,23CM3018-02-00,PTH1FCU1,-Outer,狀態 一靜/二靜/三靜/量產,TS,2024-01-12 16:51:11.380,2024-01-12 16:55:25.000,0,1
5921,293,51,197,23C13014-01-00,ABF2MPO1,-L3L18,檢驗片數,4,2024-01-12 17:02:32.740,NULL,0,1
5922,293,51,197,23C13014-01-00,ABF2MPO1,-L3L18,檢驗片數,4,2024-01-12 17:02:32.740,NULL,0,2
5923,293,51,198,23C13014-01-00,ABF2MPO1,-L3L18,檢驗板編,10.16.28.31,2024-01-12 17:02:32.740,2024-01-12 20:49:02.000,0,1
5924,293,51,198,23C13014-01-00,ABF2MPO1,-L3L18,檢驗板編,10.16.28.31,2024-01-12 17:02:32.740,2024-01-12 20:49:05.000,0,2
5925,293,51,199,23C13014-01-00,ABF2MPO1,-L3L18,片檢驗顆數,110,2024-01-12 17:02:32.740,2024-01-12 21:28:49.000,0,1
5926,293,51,199,23C13014-01-00,ABF2MPO1,-L3L18,片檢驗顆數,110,2024-01-12 17:02:32.740,2024-01-12 21:28:51.000,0,2
5927,293,51,200,23C13014-01-00,ABF2MPO1,-L3L18,板面破損,0,2024-01-12 17:02:32.740,2024-01-12 21:28:51.000,0,1
5928,293,51,200,23C13014-01-00,ABF2MPO1,-L3L18,板面破損,0,2024-01-12 17:02:32.740,2024-01-12 21:28:51.000,0,2
5929,293,51,201,23C13014-01-00,ABF2MPO1,-L3L18,板面刮傷,0,2024-01-12 17:02:32.740,2024-01-12 21:28:52.000,0,1
5930,293,51,201,23C13014-01-00,ABF2MPO1,-L3L18,板面刮傷,0,2024-01-12 17:02:32.740,2024-01-12 21:28:52.000,0,2
5931,293,51,202,23C13014-01-00,ABF2MPO1,-L3L18,手紋印,0,2024-01-12 17:02:32.740,2024-01-12 21:28:53.000,0,1
5932,293,51,202,23C13014-01-00,ABF2MPO1,-L3L18,手紋印,0,2024-01-12 17:02:32.740,2024-01-12 21:28:52.000,0,2
5933,293,51,203,23C13014-01-00,ABF2MPO1,-L3L18,板面污染,0,2024-01-12 17:02:32.740,2024-01-12 21:28:53.000,0,1
5934,293,51,203,23C13014-01-00,ABF2MPO1,-L3L18,板面污染,0,2024-01-12 17:02:32.740,2024-01-12 21:28:55.000,0,2
5935,293,51,204,23C13014-01-00,ABF2MPO1,-L3L18,其他主缺,0,2024-01-12 17:02:32.740,2024-01-12 21:28:56.000,0,1
5936,293,51,204,23C13014-01-00,ABF2MPO1,-L3L18,其他主缺,0,2024-01-12 17:02:32.740,2024-01-12 21:28:56.000,0,2
5937,293,51,205,23C13014-01-00,ABF2MPO1,-L3L18,其他次缺,0,2024-01-12 17:02:32.740,2024-01-12 21:28:57.000,0,1
5938,293,51,205,23C13014-01-00,ABF2MPO1,-L3L18,其他次缺,0,2024-01-12 17:02:32.740,2024-01-12 21:28:58.000,0,2
5939,293,51,206,23C13014-01-00,ABF2MPO1,-L3L18,缺點總和,0,2024-01-12 17:02:32.740,2024-01-12 21:28:57.000,0,1
5940,293,51,206,23C13014-01-00,ABF2MPO1,-L3L18,缺點總和,0,2024-01-12 17:02:32.740,2024-01-12 21:28:58.000,0,2
5941,293,51,207,23C13014-01-00,ABF2MPO1,-L3L18,缺點率,0,2024-01-12 17:02:32.740,2024-01-12 21:28:57.000,0,1
5942,293,51,207,23C13014-01-00,ABF2MPO1,-L3L18,缺點率,0,2024-01-12 17:02:32.740,2024-01-12 21:28:58.000,0,2
5943,293,51,208,23C13014-01-00,ABF2MPO1,-L3L18,判定結果,OK,2024-01-12 17:02:32.740,2024-01-12 21:29:03.000,0,1
5944,293,51,208,23C13014-01-00,ABF2MPO1,-L3L18,判定結果,OK,2024-01-12 17:02:32.740,2024-01-12 21:29:08.000,0,2
5974,298,51,197,23CT3032-07-00,ABF2MPO1,-L4L7,檢驗片數,4,2024-01-12 17:22:45.073,NULL,0,1
5975,298,51,197,23CT3032-07-00,ABF2MPO1,-L4L7,檢驗片數,4,2024-01-12 17:22:45.073,NULL,0,2
5976,298,51,198,23CT3032-07-00,ABF2MPO1,-L4L7,檢驗板編,9.20.26.37,2024-01-12 17:22:45.073,2024-01-12 20:48:12.000,0,1
5977,298,51,198,23CT3032-07-00,ABF2MPO1,-L4L7,檢驗板編,9.20.26.37,2024-01-12 17:22:45.073,2024-01-12 20:48:15.000,0,2
5978,298,51,199,23CT3032-07-00,ABF2MPO1,-L4L7,片檢驗顆數,64,2024-01-12 17:22:45.073,2024-01-12 20:59:57.000,0,1
5979,298,51,199,23CT3032-07-00,ABF2MPO1,-L4L7,片檢驗顆數,64,2024-01-12 17:22:45.073,2024-01-12 20:59:58.000,0,2
5980,298,51,200,23CT3032-07-00,ABF2MPO1,-L4L7,板面破損,0,2024-01-12 17:22:45.073,2024-01-12 21:08:06.000,0,1
5981,298,51,200,23CT3032-07-00,ABF2MPO1,-L4L7,板面破損,0,2024-01-12 17:22:45.073,2024-01-12 21:08:07.000,0,2
5982,298,51,201,23CT3032-07-00,ABF2MPO1,-L4L7,板面刮傷,0,2024-01-12 17:22:45.073,2024-01-12 21:08:08.000,0,1
5983,298,51,201,23CT3032-07-00,ABF2MPO1,-L4L7,板面刮傷,0,2024-01-12 17:22:45.073,2024-01-12 21:08:07.000,0,2
5984,298,51,202,23CT3032-07-00,ABF2MPO1,-L4L7,手紋印,0,2024-01-12 17:22:45.073,2024-01-12 21:08:08.000,0,1
5985,298,51,202,23CT3032-07-00,ABF2MPO1,-L4L7,手紋印,0,2024-01-12 17:22:45.073,2024-01-12 21:08:08.000,0,2
5986,298,51,203,23CT3032-07-00,ABF2MPO1,-L4L7,板面污染,0,2024-01-12 17:22:45.073,2024-01-12 21:08:09.000,0,1
5987,298,51,203,23CT3032-07-00,ABF2MPO1,-L4L7,板面污染,0,2024-01-12 17:22:45.073,2024-01-12 21:08:09.000,0,2
5988,298,51,204,23CT3032-07-00,ABF2MPO1,-L4L7,其他主缺,0,2024-01-12 17:22:45.073,2024-01-12 21:08:10.000,0,1
5989,298,51,204,23CT3032-07-00,ABF2MPO1,-L4L7,其他主缺,0,2024-01-12 17:22:45.073,2024-01-12 21:08:13.000,0,2
5990,298,51,205,23CT3032-07-00,ABF2MPO1,-L4L7,其他次缺,0,2024-01-12 17:22:45.073,2024-01-12 21:08:14.000,0,1
5991,298,51,205,23CT3032-07-00,ABF2MPO1,-L4L7,其他次缺,0,2024-01-12 17:22:45.073,2024-01-12 21:08:11.000,0,2
5992,298,51,206,23CT3032-07-00,ABF2MPO1,-L4L7,缺點總和,0,2024-01-12 17:22:45.073,2024-01-12 21:08:14.000,0,1
5993,298,51,206,23CT3032-07-00,ABF2MPO1,-L4L7,缺點總和,0,2024-01-12 17:22:45.073,2024-01-12 21:08:13.000,0,2
5994,298,51,207,23CT3032-07-00,ABF2MPO1,-L4L7,缺點率,0,2024-01-12 17:22:45.073,2024-01-12 21:08:14.000,0,1
5995,298,51,207,23CT3032-07-00,ABF2MPO1,-L4L7,缺點率,0,2024-01-12 17:22:45.073,2024-01-12 21:08:13.000,0,2
5996,298,51,208,23CT3032-07-00,ABF2MPO1,-L4L7,判定結果,OK,2024-01-12 17:22:45.073,2024-01-12 21:08:18.000,0,1
5997,298,51,208,23CT3032-07-00,ABF2MPO1,-L4L7,判定結果,OK,2024-01-12 17:22:45.073,2024-01-12 21:08:22.000,0,2
5998,299,51,197,23C53018-03-00,ABF2MPO1,-L3L18,檢驗片數,4,2024-01-12 17:22:45.073,NULL,0,1
5999,299,51,197,23C53018-03-00,ABF2MPO1,-L3L18,檢驗片數,4,2024-01-12 17:22:45.073,NULL,0,2
6000,299,51,198,23C53018-03-00,ABF2MPO1,-L3L18,檢驗板編,6.13.23.40,2024-01-12 17:22:45.073,2024-01-12 20:47:53.000,0,1
6001,299,51,198,23C53018-03-00,ABF2MPO1,-L3L18,檢驗板編,6.13.23.40,2024-01-12 17:22:45.073,2024-01-12 20:47:57.000,0,2
6002,299,51,199,23C53018-03-00,ABF2MPO1,-L3L18,片檢驗顆數,110,2024-01-12 17:22:45.073,2024-01-12 21:28:27.000,0,1
6003,299,51,199,23C53018-03-00,ABF2MPO1,-L3L18,片檢驗顆數,110,2024-01-12 17:22:45.073,2024-01-12 21:28:29.000,0,2
6004,299,51,200,23C53018-03-00,ABF2MPO1,-L3L18,板面破損,0,2024-01-12 17:22:45.073,2024-01-12 21:28:30.000,0,1
6005,299,51,200,23C53018-03-00,ABF2MPO1,-L3L18,板面破損,0,2024-01-12 17:22:45.073,2024-01-12 21:28:29.000,0,2
6006,299,51,201,23C53018-03-00,ABF2MPO1,-L3L18,板面刮傷,0,2024-01-12 17:22:45.073,2024-01-12 21:28:30.000,0,1
6007,299,51,201,23C53018-03-00,ABF2MPO1,-L3L18,板面刮傷,0,2024-01-12 17:22:45.073,2024-01-12 21:28:30.000,0,2
6008,299,51,202,23C53018-03-00,ABF2MPO1,-L3L18,手紋印,0,2024-01-12 17:22:45.073,2024-01-12 21:28:31.000,0,1
6009,299,51,202,23C53018-03-00,ABF2MPO1,-L3L18,手紋印,0,2024-01-12 17:22:45.073,2024-01-12 21:28:31.000,0,2
6010,299,51,203,23C53018-03-00,ABF2MPO1,-L3L18,板面污染,0,2024-01-12 17:22:45.073,2024-01-12 21:28:32.000,0,1
6011,299,51,203,23C53018-03-00,ABF2MPO1,-L3L18,板面污染,0,2024-01-12 17:22:45.073,2024-01-12 21:28:32.000,0,2
6012,299,51,204,23C53018-03-00,ABF2MPO1,-L3L18,其他主缺,0,2024-01-12 17:22:45.073,2024-01-12 21:28:33.000,0,1
6013,299,51,204,23C53018-03-00,ABF2MPO1,-L3L18,其他主缺,0,2024-01-12 17:22:45.073,2024-01-12 21:28:32.000,0,2
6014,299,51,205,23C53018-03-00,ABF2MPO1,-L3L18,其他次缺,0,2024-01-12 17:22:45.073,2024-01-12 21:28:34.000,0,1
6015,299,51,205,23C53018-03-00,ABF2MPO1,-L3L18,其他次缺,0,2024-01-12 17:22:45.073,2024-01-12 21:28:35.000,0,2
6016,299,51,206,23C53018-03-00,ABF2MPO1,-L3L18,缺點總和,0,2024-01-12 17:22:45.073,2024-01-12 21:28:34.000,0,1
6017,299,51,206,23C53018-03-00,ABF2MPO1,-L3L18,缺點總和,0,2024-01-12 17:22:45.073,2024-01-12 21:28:35.000,0,2
6018,299,51,207,23C53018-03-00,ABF2MPO1,-L3L18,缺點率,0,2024-01-12 17:22:45.073,2024-01-12 21:28:34.000,0,1
6019,299,51,207,23C53018-03-00,ABF2MPO1,-L3L18,缺點率,0,2024-01-12 17:22:45.073,2024-01-12 21:28:35.000,0,2
6020,299,51,208,23C53018-03-00,ABF2MPO1,-L3L18,判定結果,OK,2024-01-12 17:22:45.073,2024-01-12 21:28:40.000,0,1
6021,299,51,208,23C53018-03-00,ABF2MPO1,-L3L18,判定結果,OK,2024-01-12 17:22:45.073,2024-01-12 21:28:44.000,0,2
6230,313,65,454,24123033-02-00,LTH1ACD1,-L2L7,首片片號,36,2024-01-12 17:23:18.537,2024-01-13 14:05:25.000,0,1
6231,313,65,455,24123033-02-00,LTH1ACD1,-L2L7,檢驗者,吳嘉哲,2024-01-12 17:23:18.537,2024-01-13 11:23:54.000,0,1
6232,313,65,456,24123033-02-00,LTH1ACD1,-L2L7,報廢,48,2024-01-12 17:23:18.537,2024-01-12 17:23:25.000,0,1
6233,313,65,457,24123033-02-00,LTH1ACD1,-L2L7,產出,48,2024-01-12 17:23:18.537,2024-01-13 11:24:00.000,0,1
6234,313,65,458,24123033-02-00,LTH1ACD1,-L2L7,預熱機溫度,65/55,2024-01-12 17:23:18.537,2024-01-13 11:24:15.000,0,1
6235,313,65,1280,24123033-02-00,LTH1ACD1,-L2L7,抽驗板編,30.25,2024-01-12 17:23:18.537,2024-01-17 16:47:57.000,0,1
6236,313,65,1281,24123033-02-00,LTH1ACD1,-L2L7,確認者,莉妮,2024-01-12 17:23:18.537,2024-01-17 16:47:58.000,0,1
6237,313,65,1282,24123033-02-00,LTH1ACD1,-L2L7,檢察員,莉妮,2024-01-12 17:23:18.537,2024-01-17 16:48:00.000,0,1
6238,313,65,1283,24123033-02-00,LTH1ACD1,-L2L7,乾膜種類,ADH-258,2024-01-12 17:23:18.537,2024-01-12 17:23:20.833,0,1
6239,313,65,1284,24123033-02-00,LTH1ACD1,-L2L7,生產線速,1.5,2024-01-12 17:23:18.537,2024-01-17 16:48:02.000,0,1
6240,313,65,1285,24123033-02-00,LTH1ACD1,-L2L7,LAM#1 乾膜膜條碼(上),ADH-258   30R7535105,2024-01-12 17:23:18.537,2024-01-17 16:48:25.000,0,1
6241,313,65,1286,24123033-02-00,LTH1ACD1,-L2L7,LAM#1 乾膜膜條碼(下),ADH-258   30R7535205,2024-01-12 17:23:18.537,2024-01-17 16:48:27.000,0,1
6242,313,65,1287,24123033-02-00,LTH1ACD1,-L2L7,LAM#2 乾膜膜條碼(上),ADH-258   30R7535104,2024-01-12 17:23:18.537,2024-01-17 16:48:35.000,0,1
6243,313,65,1288,24123033-02-00,LTH1ACD1,-L2L7,LAM#2 乾膜膜條碼(下),ADH-258   30R7535204,2024-01-12 17:23:18.537,2024-01-17 16:48:42.000,0,1
6244,313,65,1289,24123033-02-00,LTH1ACD1,-L2L7,LAM#1 壓輪使用片數(開班第一批紀錄),-,2024-01-12 17:23:18.537,2024-01-17 16:48:43.000,0,1
6245,313,65,1290,24123033-02-00,LTH1ACD1,-L2L7,LAM#2 壓輪使用片數(開班第一批紀錄),-,2024-01-12 17:23:18.537,2024-01-17 16:48:44.000,0,1
6390,323,65,454,24143010-01-00,LTH1ACD1,-L3L6,首片片號,3,2024-01-12 17:23:18.537,2024-01-13 14:05:16.000,0,1
6391,323,65,455,24143010-01-00,LTH1ACD1,-L3L6,檢驗者,張志寬,2024-01-12 17:23:18.537,2024-01-13 11:23:41.000,0,1
6392,323,65,456,24143010-01-00,LTH1ACD1,-L3L6,報廢,48,2024-01-12 17:23:18.537,2024-01-12 17:23:23.000,0,1
6393,323,65,457,24143010-01-00,LTH1ACD1,-L3L6,產出,47,2024-01-12 17:23:18.537,2024-01-13 11:23:59.000,0,1
6394,323,65,458,24143010-01-00,LTH1ACD1,-L3L6,預熱機溫度,"70,60",2024-01-12 17:23:18.537,2024-01-13 11:24:23.000,0,1
6395,323,65,1280,24143010-01-00,LTH1ACD1,-L3L6,抽驗板編,12.9,2024-01-12 17:23:18.537,2024-01-17 16:49:33.000,0,1
