Pkey,AreaID,PID,Area,ProcName,Password,ParameterName,EnglishName,isQuery,QID,isRequire,DefaultValues,hasFace,OnlyDisplay,Enable,CreateTime,UpdateTime
212,50,4,ABFCLN,NULL,,板面破損,Damage on Panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
213,50,5,ABFCLN,NULL,,板面刮傷,Scratch on panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
214,50,6,ABFCLN,NULL,,手紋印,Handprint mark,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
215,50,7,ABFCLN,NULL,,板面污染,Contamination on panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
216,50,8,ABFCLN,NULL,,其他主缺,Others(Major),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
217,50,9,ABFCLN,NULL,,其他次缺,Others(Minor),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
218,50,10,ABFCLN,NULL,,缺點總和,ALL NG,1,40,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
219,50,11,ABFCLN,NULL,,缺點率,NG %,1,41,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
220,50,12,ABFCLN,NULL,,判定結果,OKorNG,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
221,90,1,ABFPOS,NULL,,ABF膜種,ABF Type,1,298,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
224,57,1,Laser進料外觀檢驗,NULL,,檢驗板編,Panel No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
225,57,2,Laser進料外觀檢驗,NULL,,檢驗顆數,All inspect unit,1,293,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
226,57,3,Laser進料外觀檢驗,NULL,,增層層別,Layer,1,264,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
228,57,5,Laser進料外觀檢驗,NULL,,ABF Type,,1,633,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
229,57,6,Laser進料外觀檢驗,NULL,,板面刮傷,Scratch on panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
230,57,7,Laser進料外觀檢驗,NULL,,凹陷單元,Unit dent,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
231,57,8,Laser進料外觀檢驗,NULL,,板面凹陷,Dent on panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
232,57,9,Laser進料外觀檢驗,NULL,,缺膜,Lack of ABF,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
233,57,10,Laser進料外觀檢驗,NULL,,其他,Other,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
234,57,11,Laser進料外觀檢驗,NULL,,板面異物_Rack 屑,Rack Scarp,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
235,57,12,Laser進料外觀檢驗,NULL,,板面異物_ABF 膜屑,ABF Fritter,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
236,57,13,Laser進料外觀檢驗,NULL,,板面異物_板邊屑,Board side,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
237,57,14,Laser進料外觀檢驗,NULL,,板面異物_膜下異物,Foreign material,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
238,57,15,Laser進料外觀檢驗,NULL,,板面異物_毛屑,Hair line,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
239,57,16,Laser進料外觀檢驗,NULL,,異物總數,Foreign Material Qty,1,60,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
240,57,17,Laser進料外觀檢驗,NULL,,異常板號,NG Panel No.,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
241,57,18,Laser進料外觀檢驗,NULL,,FM>2 批退 ABF 板編紀錄於 R/C,FM>2 Return ABF Pnl.No.Record on R/C,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
242,57,19,Laser進料外觀檢驗,NULL,,缺點總和,ALL NG,1,61,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
243,57,20,Laser進料外觀檢驗,NULL,,缺點率,NG %,1,62,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
244,57,21,Laser進料外觀檢驗,NULL,,判定結果,OK or NG,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
245,57,22,Laser進料外觀檢驗,NULL,,檢驗者,Check,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
246,57,23,Laser進料外觀檢驗,NULL,,確認者,Recheck,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
247,57,24,Laser進料外觀檢驗,NULL,,出料時間,Trackout Time,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
248,58,2,Laser出料外觀檢驗,NULL,,氣泡,Bubble,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
249,58,3,Laser出料外觀檢驗,NULL,,Rack 屑,Rack Scarp,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
250,58,4,Laser出料外觀檢驗,NULL,,ABF 膜屑,ABF Fritter,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
251,58,5,Laser出料外觀檢驗,NULL,,板邊屑,Board side FM,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
252,58,6,Laser出料外觀檢驗,NULL,,膜下異物,Foreign material,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
253,58,7,Laser出料外觀檢驗,NULL,,毛屑,Hair line,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
254,58,8,Laser出料外觀檢驗,NULL,,異物總數,FM Qty,1,63,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
255,58,9,Laser出料外觀檢驗,NULL,,異常板號,NG Panel No.,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
256,58,10,Laser出料外觀檢驗,NULL,,缺點總和,ALL NG,1,64,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
257,58,11,Laser出料外觀檢驗,NULL,,缺點率,NG %,1,103,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
258,58,12,Laser出料外觀檢驗,NULL,,判定結果,OK or NG,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
259,58,13,Laser出料外觀檢驗,NULL,,檢驗者,Check,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
260,58,14,Laser出料外觀檢驗,NULL,,確認者,Recheck,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
261,58,15,Laser出料外觀檢驗,NULL,,出料時間,Trackout Time,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
262,59,2,PTH外觀製程檢驗,NULL,,板面刮傷,Scratch on Panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
263,59,3,PTH外觀製程檢驗,NULL,,ABF破洞,ABF Hole,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
264,59,4,PTH外觀製程檢驗,NULL,,銅顆粒,Cu Grain,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
265,59,5,PTH外觀製程檢驗,NULL,,板面污染,Contamination on Panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
266,59,6,PTH外觀製程檢驗,NULL,,氧化異色,Oxidation Discoloration,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
267,59,7,PTH外觀製程檢驗,NULL,,孔底變色,Via Hole Discoloration,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
268,59,8,PTH外觀製程檢驗,NULL,,黑孔,Black Via,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
269,59,9,PTH外觀製程檢驗,NULL,,板面破損,Damage on Panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
270,59,10,PTH外觀製程檢驗,NULL,,環形靶異常,Ring Targets Error,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
271,59,11,PTH外觀製程檢驗,NULL,,Bump/光學點/SMT 異常,Fiducial mark/SMT NG,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
272,59,12,PTH外觀製程檢驗,NULL,,孔底,Via Hole Foot,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
273,59,13,PTH外觀製程檢驗,NULL,,板面異色,Discoloration on Panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
274,59,14,PTH外觀製程檢驗,NULL,,板面凹陷,Dent on Panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
275,59,15,PTH外觀製程檢驗,NULL,,板面異物,Foreign Material on Panel,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
276,59,16,PTH外觀製程檢驗,NULL,,上鍍不良,Poor Plating,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
277,59,17,PTH外觀製程檢驗,NULL,,缺點總和,ALL NG,1,104,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
278,59,18,PTH外觀製程檢驗,NULL,,缺點率,NG%,1,105,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
279,59,19,PTH外觀製程檢驗,NULL,,判定結果,OK / NG,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
280,59,20,PTH外觀製程檢驗,NULL,,檢驗者,Check,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
281,59,21,PTH外觀製程檢驗,NULL,,確認者,Recheck,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
282,60,2,QVP-RA拉力,NULL,,Ra_規格,Ra_Spec,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
283,60,3,QVP-RA拉力,NULL,,Ra_Point 1,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
284,60,4,QVP-RA拉力,NULL,,Ra_Point 2,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
285,60,5,QVP-RA拉力,NULL,,Ra_Point 3,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
286,60,6,QVP-RA拉力,NULL,,Ra_Point 4,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
287,60,7,QVP-RA拉力,NULL,,Ra_Point 5,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
288,60,8,QVP-RA拉力,NULL,,Ra_Point 6,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
289,60,9,QVP-RA拉力,NULL,,Ra_Point 7,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
290,60,10,QVP-RA拉力,NULL,,Ra_Point 8,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
291,60,11,QVP-RA拉力,NULL,,Ra_Point 9,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
292,60,12,QVP-RA拉力,NULL,,Ra_Avg,,1,106,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
293,60,13,QVP-RA拉力,NULL,,Ra_Max,,1,107,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
294,60,14,QVP-RA拉力,NULL,,Ra_Min,,1,108,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
295,60,15,QVP-RA拉力,NULL,,判定結果,OK or NG,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
296,60,16,QVP-RA拉力,NULL,,拉力_規格,拉力_Spec,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
297,60,17,QVP-RA拉力,NULL,,拉力_Point 1,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
298,60,18,QVP-RA拉力,NULL,,拉力_Point 2,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
299,60,19,QVP-RA拉力,NULL,,拉力_Avg,,1,109,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
300,60,20,QVP-RA拉力,NULL,,QVP Test Pass or NG,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
301,60,21,QVP-RA拉力,NULL,,確認者,Recheck,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
302,61,4,DES生產報表,NULL,,ABF TYPE,,1,307,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
303,61,5,DES生產報表,NULL,,線寬距(L/S)_S面,CU 12/14,1,308,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
304,61,6,DES生產報表,NULL,,溫度,TEMP,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
305,62,9,PTH生產報表,NULL,,飛靶,FLY BAR,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
306,62,10,PTH生產報表,NULL,,掛籃編號,BASKET NO.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
307,62,11,PTH生產報表,NULL,,ABF TYPE,,1,310,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
308,62,12,PTH生產報表,NULL,,線寬距(L/S)_S面,CU 12/14,1,311,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
310,62,3,PTH生產報表,NULL,,增層層別,Layer,1,296,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
311,74,1,PTHFCU-UVCP#1#2,NULL,,程式編號,Program No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
312,74,3,PTHFCU-UVCP#1#2,NULL,,基板編號,Panel No.,1,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
313,74,4,PTHFCU-UVCP#1#2,NULL,,生產程式,Program,1,275,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
314,74,5,PTHFCU-UVCP#1#2,NULL,,生產線速,Line Speed,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
315,74,7,PTHFCU-UVCP#1#2,NULL,,正面面積,PF Area,1,113,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
316,74,8,PTHFCU-UVCP#1#2,NULL,,背面面積,PB Area,1,114,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
317,74,9,PTHFCU-UVCP#1#2,NULL,,正面電流密度,PF ASD,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
318,74,10,PTHFCU-UVCP#1#2,NULL,,背面電流密度,PB ASD,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
319,74,11,PTHFCU-UVCP#1#2,NULL,,掛架號碼,Flybar No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
320,74,12,PTHFCU-UVCP#1#2,NULL,,生產片數,Quantity,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
321,74,13,PTHFCU-UVCP#1#2,NULL,,狀態 一靜/二靜/三靜/量產,Status First SOPIEN/Second SOPIEN/Third SOPIEN/Product,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
322,75,1,PTHFCU-UVCP#3,NULL,,程式編號,Program No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
323,75,3,PTHFCU-UVCP#3,NULL,,基板編號,Panel No.,1,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
324,75,4,PTHFCU-UVCP#3,NULL,,生產程式,Program,1,276,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
325,75,5,PTHFCU-UVCP#3,NULL,,生產線速,Line Speed,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
326,75,7,PTHFCU-UVCP#3,NULL,,正面面積,PF Area,1,115,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
327,75,8,PTHFCU-UVCP#3,NULL,,背面面積,PB Area,1,116,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
328,75,9,PTHFCU-UVCP#3,NULL,,正面電流密度,PF ASD,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
329,75,10,PTHFCU-UVCP#3,NULL,,背面電流密度,PB ASD,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
330,75,11,PTHFCU-UVCP#3,NULL,,掛架號碼,Flybar No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
331,75,12,PTHFCU-UVCP#3,NULL,,生產片數,Quantity,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
332,75,13,PTHFCU-UVCP#3,NULL,,狀態 一靜/二靜/三靜/量產,Status First SOPIEN/Second SOPIEN/Third SOPIEN/Product,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
333,76,1,PTHFCU-UVCP#4#5#6#7,NULL,,程式編號,Program No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
334,76,3,PTHFCU-UVCP#4#5#6#7,NULL,,基板編號,Panel No.,1,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
335,76,4,PTHFCU-UVCP#4#5#6#7,NULL,,生產程式,Program,1,277,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
336,76,5,PTHFCU-UVCP#4#5#6#7,NULL,,生產線速,Line Speed,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
337,76,7,PTHFCU-UVCP#4#5#6#7,NULL,,正面面積,PF Area,1,117,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
338,76,8,PTHFCU-UVCP#4#5#6#7,NULL,,背面面積,PB Area,1,118,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
339,76,9,PTHFCU-UVCP#4#5#6#7,NULL,,正面電流密度,PF ASD,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
340,76,10,PTHFCU-UVCP#4#5#6#7,NULL,,背面電流密度,PB ASD,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
341,76,11,PTHFCU-UVCP#4#5#6#7,NULL,,掛架號碼,Flybar No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
342,76,12,PTHFCU-UVCP#4#5#6#7,NULL,,生產片數,Quantity,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
343,76,13,PTHFCU-UVCP#4#5#6#7,NULL,,狀態 一靜/二靜/三靜/量產,Status First SOPIEN/Second SOPIEN/Third SOPIEN/Product,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
344,77,1,PTHFCU-龍門#6,NULL,,程式編號,Program No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
345,77,3,PTHFCU-龍門#6,NULL,,基板編號,Panel No.,1,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
346,77,4,PTHFCU-龍門#6,NULL,,銅槽編號,Cu tank No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
347,77,5,PTHFCU-龍門#6,NULL,,飛靶編號,Flybar No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
348,77,6,PTHFCU-龍門#6,NULL,,生產程式,Program,1,278,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
349,77,7,PTHFCU-龍門#6,NULL,,電鍍時間,Plating Time,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
350,77,9,PTHFCU-龍門#6,NULL,,正面面積,PF Area,1,119,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
351,77,10,PTHFCU-龍門#6,NULL,,背面面積,PB Area,1,120,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
352,77,11,PTHFCU-龍門#6,NULL,,正面電流密度,PF ASD,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
353,77,12,PTHFCU-龍門#6,NULL,,背面電流密度,PB ASD,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
354,78,1,PTHANL-SE#3,NULL,,狀態 首件/量產,Status SOPIEN / Product,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
355,78,2,PTHANL-SE#3,NULL,,生產片數,Quantity,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
356,78,3,PTHANL-SE#3,NULL,,檢驗片號,Inspection No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
357,78,5,PTHANL-SE#3,NULL,,檢驗顆數,Inspection Piece,1,321,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
358,78,6,PTHANL-SE#3,NULL,,剝膜不淨(正面),Unstripping(PF),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
359,78,7,PTHANL-SE#3,NULL,,剝膜不淨(背面),Unstripping(PB),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
360,78,8,PTHANL-SE#3,NULL,,剝膜不淨小黑點(正面),Unstripping(Dry Film on Pad)(PF),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
361,78,9,PTHANL-SE#3,NULL,,剝膜不淨小黑點(背面),Unstripping(Dry Film on Pad)(PB),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
362,78,10,PTHANL-SE#3,NULL,,板面刮傷(正面),Scratch on Panel(PF),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
363,78,11,PTHANL-SE#3,NULL,,板面刮傷(背面),Scratch on Panel(PB),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
364,78,12,PTHANL-SE#3,NULL,,水痕(正面),Water Mark(PF),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
365,78,13,PTHANL-SE#3,NULL,,水痕(背面),Water Mark(PB),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
366,78,14,PTHANL-SE#3,NULL,,氧化異色(正面),Oxidation Discoloration(PF),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
367,78,15,PTHANL-SE#3,NULL,,氧化異色(背面),Oxidation Discoloration(PB),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
368,78,16,PTHANL-SE#3,NULL,,缺點總和,Defect Total,1,65,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
369,78,17,PTHANL-SE#3,NULL,,缺點率,Defect Rate,1,66,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
370,78,18,PTHANL-SE#3,NULL,,判定結果,OK / NG,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
371,78,19,PTHANL-SE#3,NULL,,確認者,Confirm No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
372,79,1,PTHANL-SE#4,NULL,,烤箱機台,Baking machine,1,279,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
373,79,2,PTHANL-SE#4,NULL,,烘烤開始時間,Baking Start Time,1,280,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
374,79,3,PTHANL-SE#4,NULL,,烘烤完成時間,Baking Finish Time,1,281,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
375,79,4,PTHANL-SE#4,NULL,,狀態 首件/量產,Status SOPIEN/Product,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
376,79,5,PTHANL-SE#4,NULL,,生產片數,Quantity,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
377,79,6,PTHANL-SE#4,NULL,,檢驗片號,Inspection No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
378,79,8,PTHANL-SE#4,NULL,,檢驗顆數,Inspection Piece,1,322,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
379,79,9,PTHANL-SE#4,NULL,,剝膜不淨(正面),Unstripping(PF),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
380,79,10,PTHANL-SE#4,NULL,,剝膜不淨(背面),Unstripping(PB),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
381,79,11,PTHANL-SE#4,NULL,,剝膜不淨小黑點(正面),Unstripping(Dry Film on Pad)(PF),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
382,79,12,PTHANL-SE#4,NULL,,剝膜不淨小黑點(背面),Unstripping(Dry Film on Pad)(PB),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
